author_id,lang,id,text,created_at,in_reply_to_user_id
48881327291243,en,9785982565586319,DEFRA just released a report on river restoration in India. Key takeaway: connect floodplains to boost biodiversity. #Conservation #Restoration #Forests https://t.co/gIkrsxz8GI,2019-11-13T10:10:51.000Z,
466531138,en,638265716316308299,Preprint: pollinator corridors near Nairobi increase urban fruit yields by 12–18% in three years. Methods & code inside. #Rewilding #Forests #Wetlands https://t.co/FvlnfrczJh,2015-12-30T13:27:14.000Z,422404386700
50832937034,en,29881705601520746,"Photo from dawn in Reykjavík. Quiet water, heron fishing, city waking up. #Conservation",2022-05-16T10:27:04.000Z,
441510383608451,en,7909458613681542,"Lunch walk in Baltic Sea: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Nature #Sustainability",2018-07-14T04:06:36.000Z,
881886009,en,5725948969896220,Serious question for Brazil: do urban parks need more native plants or just better access? Thoughts? #Conservation #Restoration,2019-07-19T02:09:49.000Z,499886919226921
4520821409,en,27274818932889200,EU Commission just released a report on river restoration in Kenya. Key takeaway: connect floodplains to boost biodiversity. #Rewilding #Nature #Oceans https://t.co/5dzAQW8tfn,2014-07-14T21:51:23.000Z,74723204205491
10955172637468,en,6452602349700312648,"In Copenhagen, Latvia, we scale up a future that will revive nature for all. Parks Canada shows what's possible when communities lead. #Ecosystems #NaturePositive #Nature @EU_Commission",2015-10-22T00:38:08.000Z,
14904470728,en,6997297583796213398,"Join us in Delhi for a community tree-planting day this Saturday. Tools provided, all welcome! #ClimateAction #Forests",2022-10-23T05:55:27.000Z,
13088766,en,37451474144326675,"In Sicily, Estonia, we prototype a future that will monitor nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Biodiversity #GreenFuture #Forests @USFS",2018-12-02T15:23:47.000Z,
85527122905492,en,348816002200937650,Thread: how IPBES's pilot in Arctic helped communities value local wetlands without big budgets. 1/5,2020-09-04T17:36:26.000Z,
2091497221599403295,en,7565351126997602,"Grant open: NOAA funding community-led restoration in Ukraine. Short proposals, practical outcomes. #Nature #UrbanNature https://t.co/w90Xo2wOYo",2017-03-19T06:19:38.000Z,864427644951095774
6204744878,en,4487013118392399,"Lunch walk in Reykjavík: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2015-07-06T12:22:40.000Z,
9801342584,en,4840196816466050177,“We shape the places that shape us.” Field notes from Wales.,2014-02-21T10:47:57.000Z,
193511367255896,en,332019694805461493,"Join us in Wales for a community tree-planting day this Saturday. Tools provided, all welcome!  @EPA",2014-09-26T18:22:30.000Z,
7431058460622259963,en,92364909012165315,"In Baltic Sea, Canada, we prioritise a future that will protect nature for all. IPBES shows what's possible when communities lead. #Biodiversity @EPA",2021-09-06T16:28:12.000Z,564876481822
8116691087223,en,5077605238848553336,"In Delhi, Brazil, we prototype a future that will monitor nature for all. Forest Service shows what's possible when communities lead. #Oceans",2018-12-03T23:02:39.000Z,
24694372,en,432262612798749841,Thread: how IUCN's pilot in Sicily helped communities revive local wetlands without big budgets. 1/5,2013-12-23T09:35:59.000Z,8476714663
656396028,en,297423199986780264,Thread: how IPBES's pilot in Glasgow helped communities value local wetlands without big budgets. 1/5,2020-04-02T06:45:25.000Z,
927837083,en,6787490943798502,Finnish Environment Institute just released a report on river restoration in Spain. Key takeaway: connect floodplains to boost biodiversity. #Conservation https://t.co/qkeyGoyY3v,2018-02-22T18:06:06.000Z,
67609839961096,en,2245888274170440,"In Sicily, Ireland, we prioritise a future that will decarbonise nature for all. IUCN shows what's possible when communities lead. #Ecosystems #Biodiversity @NOAA",2019-09-18T10:25:20.000Z,7148686809851
194657923,en,8860172982809891,"In Reykjavík, Sweden, we map a future that will connect nature for all. IUCN shows what's possible when communities lead. #Peatlands #Conservation #UrbanNature @IPBES",2020-12-23T09:03:28.000Z,
476211500496345,en,89067918388781612,"Lunch walk in Copenhagen: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Peatlands",2017-05-11T09:18:00.000Z,
451261823280155,en,8624774247765058,"Join us in Nairobi for a community tree-planting day this Saturday. Tools provided, all welcome! #Nature #ClimateAction",2017-12-09T01:01:21.000Z,5387192548697
8728256849568108700,en,1931559241769408,New policy debate in Ireland: will UNESCO guidelines help towns balance housing with green space? #Restoration,2016-07-23T07:55:06.000Z,
47120053623470,en,2258797409731442106,"Notice: invasive species clean-up this Sunday across Poland, led by local volunteers. Bags and gloves provided. #Sustainability",2021-05-09T09:27:58.000Z,
70584759,en,647707362701069091,"Notice: invasive species clean-up this Sunday across USA, led by local volunteers. Bags and gloves provided. #Sustainability",2016-06-25T10:11:46.000Z,
236168185904326,en,43764705567614296,"Ambition is good, but metrics matter. Finnish Environment Institute targets need clearer baselines and timelines. Otherwise it's just slogans. #ClimateAction",2016-02-08T23:26:30.000Z,
25751259858,en,904394158333463295,Serious question for Canada: do urban parks need more native plants or just better access? Thoughts?,2021-02-08T17:19:22.000Z,
606944869726,en,34828906912874905,New policy debate in Germany: will NOAA guidelines help towns balance housing with green space? #Sustainability #Ecosystems,2019-04-23T16:53:20.000Z,65260801026
638329267724,en,6315593246133213072,"Photo from dawn in Bavaria. Quiet water, heron fishing, city waking up. #Restoration",2015-09-05T18:40:46.000Z,
189359622184,en,2439445592443122,Serious question for UK: do urban parks need more native plants or just better access? Thoughts?,2020-01-29T07:29:12.000Z,86024117847263988
131388998,en,4927145184444183112,"Ambition is good, but metrics matter. NOAA targets need clearer baselines and timelines. Otherwise it's just slogans. #ClimateAction #Ecosystems",2022-12-14T21:24:53.000Z,
896042338,en,994802702870328784,Serious question for Spain: do urban parks need more native plants or just better access? Thoughts? #Oceans #Nature,2014-07-03T19:03:32.000Z,
735333793137176,en,268869305131554188,"Join us in Rhine for a community tree-planting day this Saturday. Tools provided, all welcome! #ClimateAction #NaturePositive",2016-08-21T14:31:28.000Z,26732981036107477
83219063130382,en,73436001559324889,New policy debate in India: will Kenya Wildlife Service guidelines help towns balance housing with green space? #Rewilding,2018-07-24T22:59:51.000Z,
52538648,en,458060747072359168,"In Stockholm, Ireland, we prioritise a future that will connect nature for all. Parks Canada shows what's possible when communities lead. #Wetlands #NaturePositive #Sustainability",2019-07-26T03:02:40.000Z,
48300695686869753,en,53498541887669757,IPBES just released a report on river restoration in Kenya. Key takeaway: connect floodplains to boost biodiversity. #Conservation #Oceans #GreenFuture https://t.co/VZQY7c6CWT,2018-01-18T06:52:31.000Z,
2216946893214,en,9493835410690570,New policy debate in Estonia: will CBD Secretariat guidelines help towns balance housing with green space? #Peatlands,2022-06-15T16:04:30.000Z,
37173657562013,en,44784751507935899,Thread: how WWF's pilot in Yorkshire helped communities revive local wetlands without big budgets. 1/5,2017-05-31T12:17:38.000Z,4545491867633393
164651324,en,91130031733139093,"Lunch walk in Danube: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Wetlands #Restoration",2015-02-06T09:00:31.000Z,966023140869606
9180922601498189,en,401875450804336450,"Lunch walk in Wales: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Oceans #Ecosystems",2022-11-02T02:50:49.000Z,
21271258023373,en,990443220982055755,New policy debate in Germany: will Kenya Wildlife Service guidelines help towns balance housing with green space? #Rewilding #Peatlands,2019-02-01T03:38:47.000Z,94499891816871
213779719854,en,66387337887014612,"Photo from dawn in Andalusia. Quiet water, heron fishing, city waking up. #Ecosystems #GreenFuture",2019-12-05T06:01:02.000Z,
87863965360905,en,299629824541728250,"In Baltic Sea, Poland, we co-design a future that will steward nature for all. UNESCO shows what's possible when communities lead. #Conservation #NaturePositive #Oceans",2017-04-27T06:07:48.000Z,666062755
4142733744,en,704234785780389651,Preprint: pollinator corridors near Arctic increase urban fruit yields by 12–18% in three years. Methods & code inside. #NaturePositive #Biodiversity,2018-10-27T17:46:20.000Z,
84134653813233,en,2123016643743499387,Thread: how DEFRA's pilot in Nairobi helped communities revive local wetlands without big budgets. 1/5,2013-08-13T02:30:31.000Z,
9892215674822468877,en,68755365871395971,"Join us in Delhi for a community tree-planting day this Saturday. Tools provided, all welcome! #Rewilding #Biodiversity @SYKEinfo",2013-07-23T01:42:12.000Z,
242338470311399607,en,6358628887673240,Thread: how Kenya Wildlife Service's pilot in Baltic Sea helped communities revive local wetlands without big budgets. 1/5,2020-12-16T21:19:54.000Z,
535961636792,en,3125513696957402480,"Join us in Stockholm for a community tree-planting day this Saturday. Tools provided, all welcome!",2020-09-23T00:54:35.000Z,8135705060
5506591131425709878,en,930161740218982959,"Grant open: EU Commission funding community-led restoration in Canada. Short proposals, practical outcomes.",2019-09-21T04:44:17.000Z,4616135169
31053728556,en,503057903569551891,Thread: how IPBES's pilot in Arctic helped communities revive local wetlands without big budgets. 1/5,2018-07-11T13:22:24.000Z,
5949367962,en,59349267546533343,"Join us in Helsinki for a community tree-planting day this Saturday. Tools provided, all welcome!",2021-11-20T14:05:47.000Z,
41167407872401857,en,7936021391947618629,"Grant open: NOAA funding community-led restoration in Canada. Short proposals, practical outcomes. #Rewilding #Forests https://t.co/XLyxnnQtgx",2017-05-07T11:24:42.000Z,812911074694
54329294601916,en,3014844623044791323,"Photo from dawn in Copenhagen. Quiet water, heron fishing, city waking up. #Conservation #UrbanNature",2023-02-20T16:44:44.000Z,
9731429629315091,en,4659044382967995,Preprint: pollinator corridors near Baltic Sea increase urban fruit yields by 12–18% in three years. Methods & code inside. #Peatlands #Restoration https://t.co/ynjDNgDkLv,2017-02-22T16:17:23.000Z,
804969162,en,1937558663169964799,"In Amazon, Ireland, we plan a future that will monitor nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Conservation #UrbanNature @WWF",2018-06-23T18:44:10.000Z,
163721578,en,8048695395893217,“We shape the places that shape us.” Field notes from Brittany.,2016-12-10T04:46:54.000Z,51914356520546954
88222180410,en,91278671523673473,"Ambition is good, but metrics matter. DEFRA targets need clearer baselines and timelines. Otherwise it's just slogans. #Wetlands #Restoration",2019-05-08T18:10:42.000Z,
53907290,en,680644580669949942,"Grant open: US EPA funding community-led restoration in Latvia. Short proposals, practical outcomes. #Conservation",2022-12-10T05:55:32.000Z,
125444081,en,8737255586614788003,New policy debate in Italy: will UNEP guidelines help towns balance housing with green space? #GreenFuture #UrbanNature https://t.co/GRGEPA8naJ,2021-07-10T02:28:11.000Z,334608700064741373
41353180686310880,en,13682931206801931,Preprint: pollinator corridors near Manchester increase urban fruit yields by 12–18% in three years. Methods & code inside. #Rewilding #Restoration https://t.co/evcyBaHMrt,2023-02-22T16:08:29.000Z,
9196993516871,en,714990594991375349,Preprint: pollinator corridors near Copenhagen increase urban fruit yields by 12–18% in three years. Methods & code inside. #Nature #Restoration,2019-06-15T17:35:14.000Z,
514886383875969,en,3225073229188885,New policy debate in Netherlands: will Kenya Wildlife Service guidelines help towns balance housing with green space? #Conservation,2019-11-02T12:19:38.000Z,
605397761213570120,en,8675078254758090235,"In Brussels, USA, we plan a future that will steward nature for all. Parks Canada shows what's possible when communities lead. #Sustainability #ClimateAction",2014-10-22T13:47:08.000Z,
6047851817581,en,2835265721548539241,Preprint: pollinator corridors near Brussels increase urban fruit yields by 12–18% in three years. Methods & code inside. #Sustainability #Restoration,2013-07-25T21:32:51.000Z,33514452
58754156946,en,8450602924629622,"Ambition is good, but metrics matter. UNESCO targets need clearer baselines and timelines. Otherwise it's just slogans. #GreenFuture #ClimateAction",2023-03-08T21:27:21.000Z,
4013120059141720932,en,82132748224130728,"Lunch walk in Reykjavík: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Wetlands",2013-11-26T01:42:46.000Z,
7410935254212,en,7806739809309546237,"In Baltic Sea, Latvia, we map a future that will rewild nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Sustainability",2022-09-03T04:45:06.000Z,67781863
5083681820,en,47067123893476829,"Join us in Arctic for a community tree-planting day this Saturday. Tools provided, all welcome! #Biodiversity #NaturePositive",2020-01-01T15:44:26.000Z,52746416574143
17710673891,en,11689701305842360,"Join us in Catalonia for a community tree-planting day this Saturday. Tools provided, all welcome! #Oceans #NaturePositive @IPBES",2018-10-03T13:20:03.000Z,2284403681145269732
8459557477451917,en,18404327743793861,"Ambition is good, but metrics matter. EU Commission targets need clearer baselines and timelines. Otherwise it's just slogans. #NaturePositive #UrbanNature",2021-11-12T16:32:44.000Z,
789124119,en,7872953046042422,"In Mekong, Brazil, we envision a future that will rewild nature for all. CBD Secretariat shows what's possible when communities lead. #Nature",2016-12-08T21:49:45.000Z,
3601229447228818,en,9650836317167424,"Photo from dawn in Mekong. Quiet water, heron fishing, city waking up. #ClimateAction #Biodiversity",2020-10-19T18:05:54.000Z,
353388071,en,5176872422783592927,Serious question for Estonia: do urban parks need more native plants or just better access? Thoughts? #Conservation #Biodiversity,2022-10-04T15:13:02.000Z,
5769933594092531016,en,1872900488051667801,"Lunch walk in Stockholm: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Ecosystems",2016-12-15T23:41:08.000Z,653315652066953
708388882206,en,2161285414789875,"Lunch walk in Reykjavík: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #UrbanNature",2021-09-20T14:31:53.000Z,
657613035023,en,91905845881406723,"Photo from dawn in Yorkshire. Quiet water, heron fishing, city waking up. #Wetlands #Sustainability",2014-01-07T09:34:32.000Z,767048781203
63308493,en,1981613925407105850,"In Brussels, UK, we plan a future that will decarbonise nature for all. NOAA shows what's possible when communities lead. #Wetlands #Conservation #Ecosystems",2021-05-20T17:56:12.000Z,721510516
77636477092088,en,9924760782671260,"Join us in Brussels for a community tree-planting day this Saturday. Tools provided, all welcome!  @UNESCO",2017-02-08T07:19:04.000Z,431581480
7121911884,en,9697883058148293,"Lunch walk in Baltic Sea: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #GreenFuture",2018-12-11T20:14:04.000Z,252161904
777550420,en,1614144509510350,Thread: how EU Commission's pilot in Oslo helped communities revive local wetlands without big budgets. 1/5,2021-06-03T19:16:19.000Z,
8179413902895,en,896658571413886996,New policy debate in Finland: will Forest Service guidelines help towns balance housing with green space? #Conservation,2013-05-28T09:58:07.000Z,
1055507515,en,9234787586970817,Parks Canada just released a report on river restoration in Portugal. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture,2017-10-20T06:48:34.000Z,1594718541541139774
3908001787689842,en,3570843371720059,Kenya Wildlife Service just released a report on river restoration in USA. Key takeaway: connect floodplains to boost biodiversity. #Nature #Rewilding #Sustainability https://t.co/F2z6GyhBSe,2018-05-14T05:30:05.000Z,2652858538678057
26523742767364,en,4816418174768870835,"Lunch walk in Stockholm: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Wetlands",2015-09-22T21:01:45.000Z,
9168196056829630325,en,71988806009548887,"In Helsinki, India, we co-design a future that will protect nature for all. CBD Secretariat shows what's possible when communities lead. #Nature",2020-12-08T02:48:45.000Z,
5571925639308,en,9396913044689456,EU Commission just released a report on river restoration in Spain. Key takeaway: connect floodplains to boost biodiversity. #UrbanNature #Conservation #NaturePositive https://t.co/38tRKSkoWd,2016-11-25T01:01:36.000Z,2438603564378
2116815428,en,2269014117688251,"In Andalusia, USA, we fund a future that will restore nature for all. IPBES shows what's possible when communities lead. #Restoration #Ecosystems",2018-03-31T07:43:41.000Z,44419510
83473789777233,en,2308496194745729,"In Helsinki, Sweden, we fund a future that will steward nature for all. DEFRA shows what's possible when communities lead. #UrbanNature #Sustainability https://t.co/JXUdSDopvf",2022-07-02T05:28:50.000Z,
368344949703,en,542617679557558260,New policy debate in UK: will CBD Secretariat guidelines help towns balance housing with green space? #Ecosystems https://t.co/4YsXJpQzi0,2021-10-05T13:31:34.000Z,
1427934940864,en,86032191280875516,Serious question for Canada: do urban parks need more native plants or just better access? Thoughts? #Ecosystems,2016-07-10T04:23:59.000Z,6687729020710
385942889,en,11350995186535214,"Ambition is good, but metrics matter. EU Commission targets need clearer baselines and timelines. Otherwise it's just slogans. #GreenFuture",2016-10-04T16:47:42.000Z,
72031327139,en,2779642576372810,IPBES just released a report on river restoration in Latvia. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture #Rewilding https://t.co/SVhc1KJJla,2018-09-06T20:54:21.000Z,
47201174275861744,en,98207778647108747,"Ambition is good, but metrics matter. Finnish Environment Institute targets need clearer baselines and timelines. Otherwise it's just slogans. #NaturePositive",2020-03-03T01:53:28.000Z,
3404432947908515,en,4874608740158501472,"In Mekong, Brazil, we prototype a future that will decarbonise nature for all. UNESCO shows what's possible when communities lead. #Peatlands #Sustainability #Ecosystems @ParksCanada",2019-03-26T03:22:09.000Z,
333159683,en,1066322185713473,"If we had kept old hedgerows in Brazil, how different would farmland birds look today? ",2013-10-11T10:09:37.000Z,
4971319062702701175,en,3901987931991429,"Grant open: Forest Service funding community-led restoration in USA. Short proposals, practical outcomes. #Peatlands https://t.co/Ypx0OEaVzo",2015-01-11T02:19:10.000Z,38610319543
116966827313656952,en,3497354177907982,Preprint: pollinator corridors near Stockholm increase urban fruit yields by 12–18% in three years. Methods & code inside. #Biodiversity,2018-06-12T04:30:37.000Z,1011291554740393714
85422052922467,en,304086151777762013,"Notice: invasive species clean-up this Sunday across Netherlands, led by local volunteers. Bags and gloves provided. #Conservation #GreenFuture",2019-04-29T08:50:09.000Z,5616109269
47011419975141696,en,723366125735600822,"In Amazon, Brazil, we envision a future that will rewild nature for all. EU Commission shows what's possible when communities lead. #Ecosystems #Rewilding @USFS",2016-09-06T04:34:00.000Z,245138388
672573296975071782,en,3756194424801573974,DEFRA just released a report on river restoration in Portugal. Key takeaway: connect floodplains to boost biodiversity. #Sustainability https://t.co/GvFgwFfF0K,2023-03-23T01:40:09.000Z,
300489726667834,en,6926514929000888135,New policy debate in Lithuania: will Forest Service guidelines help towns balance housing with green space? #Nature #NaturePositive https://t.co/aGlrh3jPXB,2015-11-22T21:13:04.000Z,
84237902063870945,en,19688846695667088,"In Helsinki, UK, we prototype a future that will connect nature for all. EU Commission shows what's possible when communities lead. #Peatlands #Nature #Forests",2016-05-03T17:01:37.000Z,
825275180503736,en,6612459032635488,"If we had kept old hedgerows in Poland, how different would farmland birds look today? #Wetlands #Peatlands",2020-06-09T02:06:54.000Z,47590047366753786
709445092972158,en,676671660564706691,Thread: how IPBES's pilot in Delhi helped communities protect local wetlands without big budgets. 1/5,2018-04-02T10:59:34.000Z,
6462352165,en,25650591480364015,"Photo from dawn in Copenhagen. Quiet water, heron fishing, city waking up. #Oceans #Ecosystems",2015-05-20T13:34:42.000Z,
2488777079423,en,6074082612565242321,IPBES just released a report on river restoration in Italy. Key takeaway: connect floodplains to boost biodiversity. #Ecosystems #ClimateAction #GreenFuture,2019-10-01T15:33:47.000Z,32804940228
9045898842729933,en,8238135153705730,Thread: how IUCN's pilot in Nairobi helped communities decarbonise local wetlands without big budgets. 1/5,2015-11-28T21:31:20.000Z,533671427
31379775,en,9458809526173569,New policy debate in Italy: will Parks Canada guidelines help towns balance housing with green space? #Oceans #Conservation,2015-01-14T05:06:37.000Z,
6830557124023232657,en,4323570887739331,New policy debate in Australia: will Forest Service guidelines help towns balance housing with green space? #UrbanNature,2018-07-23T05:28:51.000Z,
2846740150570597,en,5805926696088762,"In Amazon, Lithuania, we co-design a future that will restore nature for all. UNESCO shows what's possible when communities lead. #Peatlands",2017-09-05T04:28:21.000Z,
7153333700764278,en,3493133587572178,"In Catalonia, Ireland, we map a future that will steward nature for all. Finnish Environment Institute shows what's possible when communities lead. #ClimateAction",2022-02-27T01:26:00.000Z,
21838582,en,57042130397449790,New policy debate in Canada: will IPBES guidelines help towns balance housing with green space? #Rewilding,2020-06-06T06:28:59.000Z,26723617181
36407532717,en,61653051426721601,Serious question for USA: do urban parks need more native plants or just better access? Thoughts? #Restoration,2017-12-28T00:29:34.000Z,
4070347488,en,55474577448772243,Forest Service just released a report on river restoration in Spain. Key takeaway: connect floodplains to boost biodiversity. #Ecosystems #Conservation,2021-02-19T07:22:22.000Z,
5352869219287,en,2075336859972420,"In Wales, USA, we scale up a future that will value nature for all. Parks Canada shows what's possible when communities lead. #Rewilding #Biodiversity https://t.co/XnGjU0a2LS",2018-03-20T19:34:01.000Z,
52586366841377055,en,2083860789089142,Kenya Wildlife Service just released a report on river restoration in Portugal. Key takeaway: connect floodplains to boost biodiversity. #Forests,2022-12-10T20:34:37.000Z,
927831850116,en,99192290739549998,"If we had kept old hedgerows in Ireland, how different would farmland birds look today? #UrbanNature #Restoration",2019-03-30T02:25:01.000Z,
59115413600889074,en,836740525069397076,Serious question for Australia: do urban parks need more native plants or just better access? Thoughts? #Wetlands,2017-09-25T00:50:05.000Z,
61598874370,en,724963387972935547,"Join us in Reykjavík for a community tree-planting day this Saturday. Tools provided, all welcome!",2013-08-14T15:05:53.000Z,68527127492942155
31732870932,en,2394698184991702151,Thread: how IPBES's pilot in Saimaa helped communities protect local wetlands without big budgets. 1/5,2017-03-06T01:01:53.000Z,1933268693
547244467081544037,en,455914216558413467,Kenya Wildlife Service just released a report on river restoration in Poland. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture #Restoration https://t.co/so0lVmv8hK,2019-01-05T05:05:06.000Z,
32024064931757,en,23762695671258020,"Lunch walk in Stockholm: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Nature",2017-04-19T14:42:02.000Z,81669800090112371
1966348899731415,en,690055853252805272,NOAA just released a report on river restoration in Norway. Key takeaway: connect floodplains to boost biodiversity. #Sustainability #Wetlands,2018-11-09T18:51:26.000Z,302190649318
8573615130844,en,4177932289476563,Serious question for Estonia: do urban parks need more native plants or just better access? Thoughts? #GreenFuture #Forests,2016-10-09T04:54:39.000Z,
27102294743718140,en,506579731759386055,"In Danube, Portugal, we map a future that will protect nature for all. Parks Canada shows what's possible when communities lead. #Peatlands #ClimateAction @NOAA https://t.co/3z1r7iIkpv",2020-09-18T13:34:14.000Z,446369993944638
6433198472855219486,en,81031101314389231,"Join us in Arctic for a community tree-planting day this Saturday. Tools provided, all welcome! #UrbanNature",2017-11-13T23:37:42.000Z,639719853764
3362324520798,en,5102546787989481319,"Join us in Copenhagen for a community tree-planting day this Saturday. Tools provided, all welcome!  @SYKEinfo",2019-03-21T09:34:40.000Z,197862766369218583
830876426,en,15330187836632129,"In Catalonia, Norway, we fund a future that will monitor nature for all. EU Commission shows what's possible when communities lead. #Biodiversity #Peatlands #Oceans",2013-10-20T09:50:13.000Z,82885824166219630
1318239252,en,5400114699750773,“We shape the places that shape us.” Field notes from Yorkshire.,2018-08-26T19:13:07.000Z,
5719717591476294,en,925411593722332964,"Notice: invasive species clean-up this Sunday across Canada, led by @IPBES. Bags and gloves provided. #NaturePositive #Biodiversity",2018-03-11T19:49:47.000Z,878563395
60032262647737847,en,66674015186575155,"In Catalonia, Australia, we co-design a future that will protect nature for all. Finnish Environment Institute shows what's possible when communities lead. #NaturePositive #UrbanNature",2013-08-17T05:20:09.000Z,
1172205842806684777,en,395574835742544830,“We shape the places that shape us.” Field notes from Mekong.,2022-02-13T22:00:42.000Z,5035415691763347
770513428594,en,4896178896234158,Update: UNEP team repaired boardwalks in Oslo; access restored and safer for all.,2018-01-11T02:40:46.000Z,869873254950312707
1537437947729,en,56859396751793590,"In Andalusia, Brazil, we debate a future that will connect nature for all. IUCN shows what's possible when communities lead. #Oceans #NaturePositive #Rewilding @ParksCanada",2015-09-25T10:00:06.000Z,
10095732773,en,4218346038197174,"If we had kept old hedgerows in Brazil, how different would farmland birds look today? #NaturePositive",2017-01-01T23:58:21.000Z,
65095891,en,76581551419043811,"In Danube, Lithuania, we scale up a future that will value nature for all. EU Commission shows what's possible when communities lead. #GreenFuture @IUCN",2019-08-11T21:55:21.000Z,
947936069,en,80910992660633906,New policy debate in Brazil: will CBD Secretariat guidelines help towns balance housing with green space? #NaturePositive https://t.co/VPSYoEavLq,2015-05-20T02:53:15.000Z,
4657063051656944,en,7415850915951228,Thread: how WWF's pilot in Brittany helped communities rewild local wetlands without big budgets. 1/5,2019-08-23T20:09:50.000Z,155329863487109
348121605467,en,58513394106060694,"Lunch walk in Baltic Sea: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2019-03-21T20:37:35.000Z,4683270772998
82427417412733865,en,8126683453917230453,Forest Service just released a report on river restoration in Netherlands. Key takeaway: connect floodplains to boost biodiversity. #Conservation #Oceans #Biodiversity,2015-06-06T21:36:19.000Z,8858436186148985
42505057,en,9567418234293606389,"Join us in Arctic for a community tree-planting day this Saturday. Tools provided, all welcome!",2022-01-15T14:12:30.000Z,18803052991666
289816629548682,en,7546015403186926,"In Rhine, Germany, we debate a future that will monitor nature for all. NOAA shows what's possible when communities lead. #UrbanNature #Forests #Sustainability",2016-06-14T14:10:53.000Z,80773724435952
5431593627,en,3266032717763425096,New policy debate in Ireland: will Parks Canada guidelines help towns balance housing with green space? #UrbanNature #Conservation,2020-08-30T14:35:42.000Z,
186140424844,en,8136402694088358198,"Lunch walk in Arctic: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #ClimateAction",2017-08-25T22:27:32.000Z,
6726887114463603,en,26505742724921950,"In Brittany, India, we co-design a future that will rewild nature for all. WWF shows what's possible when communities lead. #ClimateAction #Forests @UNEP",2014-11-14T19:38:12.000Z,4758748091
84476526270318289,en,8639626885024385190,"Ambition is good, but metrics matter. CBD Secretariat targets need clearer baselines and timelines. Otherwise it's just slogans. #Biodiversity",2023-03-27T14:51:47.000Z,
1047246775,en,2250407370782135,"In Oslo, UK, we co-design a future that will monitor nature for all. UNEP shows what's possible when communities lead. #Nature #Peatlands @IPBES https://t.co/hS4cnGqEFq",2020-12-26T11:25:47.000Z,
90423209,en,4704599008053058071,New policy debate in Spain: will Finnish Environment Institute guidelines help towns balance housing with green space? #Oceans,2021-11-18T13:19:57.000Z,
32801339456751,en,2605099686282265063,"Ambition is good, but metrics matter. UNEP targets need clearer baselines and timelines. Otherwise it's just slogans. #Oceans #Sustainability",2018-08-02T08:53:15.000Z,
20207200,en,4192133307032256,Serious question for Germany: do urban parks need more native plants or just better access? Thoughts? #Sustainability,2019-08-16T20:07:25.000Z,
92562846487446264,en,411973080766997245,"Photo from dawn in Sicily. Quiet water, heron fishing, city waking up. #UrbanNature #NaturePositive",2022-05-06T01:10:32.000Z,62532632169227
48919112454853,en,5531421371364372711,Parks Canada just released a report on river restoration in UK. Key takeaway: connect floodplains to boost biodiversity. #Ecosystems #Rewilding https://t.co/pf8IXCGn3A,2022-03-13T11:29:10.000Z,62136561578239902
788369080162695523,en,28160784924681289,Preprint: pollinator corridors near Turku increase urban fruit yields by 12–18% in three years. Methods & code inside. #Forests #Oceans #Biodiversity https://t.co/AZAmDspVvM,2014-02-13T00:58:30.000Z,8684867346795863
9332196923,en,240442890409784596,"Lunch walk in Helsinki: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2019-03-29T13:44:49.000Z,
584015441,en,268451135701344850,"Join us in Rhine for a community tree-planting day this Saturday. Tools provided, all welcome!",2020-07-21T08:42:25.000Z,3510667823800
89032959,en,5587455727620239931,"Join us in Stockholm for a community tree-planting day this Saturday. Tools provided, all welcome! #Biodiversity #Forests",2017-11-09T03:43:04.000Z,
77325728,en,9027556092127078,"Join us in Brittany for a community tree-planting day this Saturday. Tools provided, all welcome!  @UNEP",2022-12-14T16:28:13.000Z,
8855185223713439255,en,1747587344198085795,Serious question for Norway: do urban parks need more native plants or just better access? Thoughts?,2016-06-26T08:43:32.000Z,
832562595955636478,en,82612733250836879,Preprint: pollinator corridors near Saimaa increase urban fruit yields by 12–18% in three years. Methods & code inside. #Peatlands #GreenFuture #ClimateAction,2021-06-26T23:58:13.000Z,2081116137
531178333,en,6048137060330575409,"Lunch walk in Glasgow: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2021-11-18T15:53:06.000Z,
